Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,148.3,-204.96,248.14,-29.14,-14.08,-16.58,-13.62,-6.12,6.16,2.38,13.42,2.76,-1.76,3.18,-1.26,1.16,-0.3,-8.22,0.13,0.4,0.86,-9.6,5.8,-11.9,-34.86,-40.4,69.52,-33.32,11.14,5.14,-72.68,114.3,201.06,-61.92,69.44,5.96,-104.82,-24.7,322.16,-164.38,-25.74,65.4,0.11,0.06,0.98,3,-5.6,-5.4,0,0,0,-0.25891,-0.37872,-0.24171
0.02,0,155.3,-206.96,255.14,-26.14,-15.08,-14.58,-15.62,-4.12,4.16,2.38,13.42,12.76,0.24,3.18,-0.26,2.16,-0.3,-5.22,0.13,0.4,0.88,-10.1,7,-11.7,-38.86,-37.4,67.52,-33.32,10.14,3.14,-67.68,112.3,201.06,-63.92,65.44,0.96,-104.82,-22.7,329.16,-164.38,-25.74,62.4,0.11,0.06,0.97,2.9,-5.5,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.04,0,167.3,-201.96,263.14,-27.14,-18.08,8.42,-5.62,0.88,10.16,0.38,10.42,-3.24,-3.76,3.18,-1.26,1.16,0.7,-8.22,0.12,0.4,0.9,-10.7,6,-11.5,-32.86,-34.4,70.52,-34.32,13.14,7.14,-66.68,111.3,198.06,-62.92,68.44,-4.04,-102.82,-24.7,335.16,-167.38,-27.74,68.4,0.1,0.06,0.98,3,-5.4,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.06,0,171.3,-202.96,267.14,-28.14,-20.08,10.42,-8.62,-3.12,5.16,0.38,10.42,-3.24,-2.76,2.18,-1.26,0.16,-0.3,-9.22,0.11,0.4,0.9,-11.1,4.5,-10.8,-35.86,-36.4,67.52,-34.32,13.14,24.14,-64.68,107.3,192.06,-60.92,68.44,7.96,-102.82,-24.7,339.16,-167.38,-27.74,65.4,0.11,0.05,0.98,3,-5.4,-5.4,0,0,0,-0.25891,-0.37872,-0.24171
0.08,0,170.3,-201.96,272.14,-28.14,-20.08,11.42,-9.62,-1.12,1.16,3.38,12.42,7.76,-1.76,2.18,-0.26,-1.84,-0.3,-5.22,0.1,0.39,0.9,-10.5,3.2,-9.4,-38.86,-37.4,64.52,-31.32,9.14,23.14,-57.68,109.3,192.06,-59.92,63.44,23.96,-104.82,-26.7,345.16,-170.38,-26.74,69.4,0.11,0.05,0.98,3,-5.2,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.1,0,170.3,-193.96,270.14,-28.14,-21.08,7.42,-7.62,-6.12,0.16,1.38,12.42,0.76,-2.76,3.18,-0.26,1.16,-0.3,-9.22,0.1,0.39,0.91,-9.4,1,-8.4,-35.86,-39.4,64.52,-30.32,9.14,23.14,-65.68,101.3,190.06,-59.92,66.44,-0.04,-100.82,-23.7,348.16,-168.38,-29.74,63.4,0.1,0.06,0.98,3,-5,-5.7,0,0,0,-0.25891,-0.37872,-0.24171
0.12,0,172.3,-191.96,271.14,-26.14,-23.08,-3.58,-7.62,-0.12,2.16,1.38,11.42,4.76,-2.76,1.18,-1.26,0.16,0.7,-3.22,0.1,0.39,0.91,-8,-0.6,-7.5,-31.86,-41.4,66.52,-30.32,7.14,-8.86,-61.68,102.3,189.06,-57.92,65.44,-20.04,-103.82,-25.7,355.16,-169.38,-26.74,74.4,0.1,0.05,0.98,2.8,-5,-5.5,0,0,0,-0.25891,-0.37872,-0.24171
0.14,0,173.3,-186.96,266.14,-27.14,-22.08,-16.58,-10.62,-0.12,3.16,1.38,11.42,14.76,-1.76,2.18,-0.26,1.16,-0.3,-5.22,0.11,0.38,0.91,-6.7,-1.7,-7.2,-31.86,-33.4,64.52,-32.32,9.14,10.14,-55.68,103.3,182.06,-56.92,61.44,5.96,-101.82,-26.7,360.16,-172.38,-29.74,69.4,0.1,0.05,0.98,2.9,-5.1,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.16,0,169.3,-181.96,262.14,-27.14,-22.08,11.42,-6.62,-1.12,0.16,4.38,13.42,0.76,-2.76,3.18,-0.26,1.16,-0.3,-6.22,0.1,0.38,0.9,-5.8,-2.9,-6.9,-34.86,-37.4,65.52,-32.32,10.14,7.14,-59.68,100.3,185.06,-57.92,61.44,-29.04,-102.82,-25.7,371.16,-173.38,-30.74,77.4,0.11,0.05,0.98,2.8,-5.4,-5.9,0,0,0,-0.25891,-0.37872,-0.24171
0.18,0,169.3,-177.96,258.14,-28.14,-22.08,15.42,-9.62,-1.12,-6.84,4.38,10.42,6.76,-0.76,3.18,-1.26,1.16,-0.3,-0.22,0.1,0.38,0.89,-5.4,-3,-6.4,-33.86,-38.4,62.52,-32.32,8.14,3.14,-56.68,97.3,181.06,-54.92,59.44,0.96,-103.82,-26.7,384.16,-176.38,-29.74,89.4,0.1,0.06,0.98,2.7,-5.6,-5.4,0,0,0,-0.25891,-0.37872,-0.24171
0.2,0,159.3,-172.96,253.14,-27.14,-24.08,1.42,-10.62,-2.12,8.16,1.38,11.42,16.76,-2.76,3.18,-0.26,1.16,-0.3,-5.22,0.1,0.37,0.89,-5.1,-2.2,-5.9,-33.86,-38.4,60.52,-29.32,8.14,25.14,-56.68,93.3,177.06,-54.92,58.44,7.96,-103.82,-28.7,403.16,-181.38,-32.74,88.4,0.1,0.06,0.98,2.5,-5.5,-5.5,0,0,0,-0.25891,-0.37872,-0.24171
0.22,0,161.3,-178.96,252.14,-29.14,-23.08,-10.58,-7.62,2.88,0.16,4.38,14.42,-2.24,-0.76,3.18,-1.26,1.16,-1.3,-9.22,0.1,0.38,0.9,-4.2,-2.6,-6.3,-31.86,-37.4,59.52,-29.32,8.14,13.14,-59.68,92.3,171.06,-51.92,57.44,25.96,-105.82,-27.7,422.16,-185.38,-33.74,89.4,0.1,0.06,0.98,2.6,-5.6,-5.4,0,0,0,-0.25891,-0.37872,-0.24171
0.24,0,159.3,-170.96,250.14,-28.14,-24.08,14.42,-8.62,1.88,-0.84,4.38,12.42,17.76,-1.76,4.18,-1.26,1.16,-0.3,-9.22,0.09,0.38,0.9,-4.1,-4.3,-6.2,-34.86,-38.4,59.52,-31.32,9.14,24.14,-58.68,88.3,170.06,-49.92,58.44,17.96,-103.82,-33.7,441.16,-193.38,-39.74,97.4,0.1,0.05,0.98,2.5,-5.7,-5.7,0,0,0,-0.25891,-0.37872,-0.24171
0.26,0,163.3,-168.96,245.14,-27.14,-25.08,-0.58,-8.62,-2.12,8.16,2.38,12.42,-2.24,-0.76,3.18,-0.26,0.16,-0.3,-3.22,0.1,0.38,0.9,-3.5,-5.4,-5.6,-26.86,-35.4,59.52,-30.32,8.14,-7.86,-64.68,83.3,168.06,-50.92,59.44,0.96,-103.82,-32.7,463.16,-197.38,-41.74,102.4,0.11,0.05,0.98,2.5,-5.6,-5.8,0,0,0,-0.25891,-0.37872,-0.24171
0.28,0,160.3,-166.96,241.14,-26.14,-25.08,12.42,-9.62,-3.12,6.16,0.38,10.42,-15.24,-3.76,2.18,-0.26,-0.84,-0.3,-11.22,0.09,0.38,0.9,-2.8,-6.2,-5.3,-32.86,-35.4,59.52,-31.32,11.14,32.14,-68.68,79.3,171.06,-53.92,62.44,-8.04,-108.82,-35.7,484.16,-205.38,-41.74,103.4,0.11,0.05,0.98,2.7,-5.5,-5.9,0,0,0,-0.25891,-0.37872,-0.24171
0.3,0,154.3,-159.96,237.14,-29.14,-25.08,0.42,-10.62,-0.12,7.16,3.38,11.42,4.76,-1.76,1.18,-0.26,0.16,-0.3,-3.22,0.1,0.38,0.9,-2.4,-7.5,-4.8,-29.86,-35.4,55.52,-29.32,9.14,15.14,-65.68,82.3,167.06,-51.92,59.44,16.96,-110.82,-34.7,499.16,-206.38,-42.74,107.4,0.1,0.06,0.98,2.7,-5.6,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.32,0,149.3,-157.96,228.14,-28.14,-23.08,21.42,-10.62,-1.12,-2.84,5.38,12.42,-0.24,-2.76,2.18,-0.26,0.16,-0.3,-9.22,0.1,0.38,0.9,-2.1,-9.1,-4.6,-33.86,-36.4,53.52,-27.32,9.14,42.14,-66.68,73.3,165.06,-51.92,62.44,4.96,-107.82,-34.7,509.16,-210.38,-46.74,107.4,0.11,0.05,0.98,2.9,-6,-5.5,0,0,0,-0.25891,-0.37872,-0.24171
0.34,0,144.3,-156.96,224.14,-29.14,-21.08,-13.58,-9.62,-0.12,1.16,2.38,13.42,7.76,-0.76,1.18,-0.26,-0.84,-2.3,-9.22,0.09,0.38,0.89,-2.7,-9.3,-3.9,-29.86,-31.4,56.52,-30.32,11.14,10.14,-68.68,79.3,164.06,-48.92,59.44,10.96,-108.82,-36.7,513.16,-212.38,-46.74,109.4,0.11,0.05,0.98,3.1,-5.6,-5.8,0,0,0,-0.25891,-0.37872,-0.24171
0.36,0,141.3,-151.96,219.14,-29.14,-20.08,3.42,-8.62,-0.12,5.16,3.38,11.42,2.76,-2.76,1.18,-0.26,0.16,-0.3,-10.22,0.09,0.38,0.89,-3.7,-9.7,-3.2,-31.86,-33.4,55.52,-27.32,8.14,20.14,-59.68,75.3,162.06,-52.92,57.44,1.96,-108.82,-36.7,515.16,-211.38,-45.74,112.4,0.1,0.05,0.98,3,-5.6,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.38,0,139.3,-154.96,209.14,-27.14,-19.08,-11.58,-10.62,0.88,4.16,2.38,13.42,17.76,-1.76,2.18,-0.26,-0.84,-0.3,-11.22,0.11,0.38,0.88,-5,-9.6,-3,-26.86,-33.4,56.52,-30.32,9.14,27.14,-56.68,81.3,161.06,-49.92,57.44,1.96,-110.82,-34.7,514.16,-211.38,-45.74,106.4,0.11,0.05,0.98,3,-5.4,-5.8,0,0,0,-0.25891,-0.37872,-0.24171
0.4,0,132.3,-144.96,201.14,-29.14,-19.08,-4.58,-6.62,-0.12,7.16,2.38,11.42,-6.24,-1.76,1.18,-0.26,0.16,-0.3,-10.22,0.11,0.37,0.88,-5.9,-8.2,-3.1,-24.86,-29.4,57.52,-30.32,11.14,4.14,-56.68,75.3,159.06,-48.92,58.44,10.96,-108.82,-35.7,516.16,-211.38,-45.74,115.4,0.11,0.05,0.97,3,-5.4,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.42,0,129.3,-141.96,197.14,-29.14,-18.08,-12.58,-8.62,-2.12,3.16,4.38,10.42,-14.24,-2.76,1.18,-0.26,0.16,-0.3,-4.22,0.13,0.37,0.88,-6.6,-7,-4.3,-25.86,-36.4,53.52,-27.32,6.14,2.14,-62.68,74.3,160.06,-47.92,56.44,-2.04,-105.82,-35.7,518.16,-213.38,-47.74,107.4,0.11,0.06,0.98,3.2,-5.5,-5.7,0,0,0,-0.25891,-0.37872,-0.24171
0.44,0,122.3,-136.96,191.14,-27.14,-16.08,-7.58,-10.62,0.88,8.16,3.38,11.42,-19.24,-0.76,1.18,-0.26,-0.84,-0.3,-8.22,0.12,0.36,0.88,-7.5,-5.9,-5.9,-24.86,-39.4,53.52,-26.32,6.14,9.14,-63.68,72.3,154.06,-45.92,57.44,-3.04,-104.82,-36.7,522.16,-215.38,-47.74,110.4,0.11,0.05,0.98,3,-5.4,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.46,0,122.3,-130.96,187.14,-27.14,-15.08,8.42,-6.62,2.88,4.16,4.38,9.42,-26.24,-2.76,2.18,-0.26,1.16,-0.3,-4.22,0.12,0.37,0.89,-7.7,-4.3,-8.1,-23.86,-34.4,56.52,-30.32,10.14,9.14,-62.68,73.3,156.06,-48.92,55.44,-3.04,-101.82,-33.7,527.16,-214.38,-48.74,121.4,0.11,0.05,0.97,3.3,-5.4,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.48,0,116.3,-131.96,181.14,-26.14,-14.08,-21.58,-12.62,1.88,8.16,5.38,12.42,-9.24,-0.76,3.18,-0.26,2.16,-0.3,-8.22,0.12,0.36,0.9,-6.8,-3.5,-10.2,-24.86,-38.4,56.52,-31.32,9.14,0.14,-51.68,74.3,157.06,-47.92,54.44,2.96,-100.82,-31.7,531.16,-213.38,-48.74,112.4,0.1,0.05,0.97,3,-5.2,-5.7,0,0,0,-0.25891,-0.37872,-0.24171
0.5,0,119.3,-127.96,182.14,-26.14,-13.08,-14.58,-12.62,-0.12,8.16,2.38,12.42,-7.24,0.24,2.18,-1.26,1.16,-1.3,-3.22,0.11,0.36,0.92,-5.1,-3.3,-11.5,-25.86,-38.4,58.52,-29.32,8.14,9.14,-50.68,74.3,156.06,-48.92,54.44,-12.04,-96.82,-31.7,530.16,-215.38,-49.74,118.4,0.1,0.06,0.98,3.2,-5.4,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
0.52,0,115.3,-128.96,180.14,-24.14,-13.08,0.42,-9.62,6.88,3.16,4.38,11.42,18.76,-0.76,1.18,-0.26,-0.84,-0.3,-3.22,0.09,0.37,0.92,-3.8,-4.6,-11.5,-27.86,-41.4,59.52,-31.32,9.14,7.14,-56.68,75.3,159.06,-48.92,53.44,-4.04,-94.82,-31.7,530.16,-215.38,-50.74,114.4,0.11,0.05,0.98,3,-5.4,-5.6,0,0,0,-0.25891,-0.37872,-0.24171
