Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,127.3,-8.96,209.14,-90.14,-25.08,-35.58,-69.62,111.88,100.16,-51.62,-2.58,4.76,-3.76,-43.82,122.74,-62.84,0.7,26.78,-0.04,0.08,0.96,-2.1,-6,-5.7,-57.86,-73.4,155.52,-74.32,2.14,-6.86,5.32,84.3,98.06,-26.92,11.44,-7.04,13.18,-0.7,91.16,-57.38,-8.74,18.4,0.08,0.06,0.98,3,-5.6,-6,0,0,0,0,0,0
0.02,0,124.3,-7.96,210.14,-91.14,-28.08,-16.58,-65.62,113.88,92.16,-46.62,-3.58,-41.24,-2.76,-43.82,124.74,-60.84,0.7,26.78,-0.04,0.08,0.96,-2.1,-6.1,-5.9,-53.86,-70.4,153.52,-76.32,2.14,-2.86,-6.68,89.3,99.06,-24.92,15.44,-10.04,17.18,-0.7,92.16,-56.38,-12.74,10.4,0.08,0.06,0.98,3.2,-5.7,-5.9,0,0,0,0,0,0
0.04,0,125.3,-9.96,207.14,-88.14,-24.08,-7.58,-65.62,105.88,97.16,-49.62,-1.58,-13.24,-1.76,-44.82,125.74,-61.84,-0.3,25.78,-0.04,0.08,0.96,-2.1,-6.1,-5.8,-57.86,-77.4,153.52,-74.32,1.14,-14.86,0.32,85.3,99.06,-27.92,12.44,-20.04,16.18,-1.7,91.16,-59.38,-11.74,11.4,0.08,0.06,0.98,3.2,-5.9,-5.9,0,0,0,0,0,0
0.06,0,126.3,-7.96,202.14,-87.14,-25.08,-11.58,-66.62,110.88,92.16,-44.62,-4.58,-26.24,-2.76,-44.82,128.74,-61.84,0.7,30.78,-0.04,0.08,0.97,-2.1,-6.2,-5.8,-56.86,-75.4,151.52,-73.32,2.14,-3.86,1.32,85.3,98.06,-26.92,11.44,-18.04,15.18,-0.7,92.16,-57.38,-10.74,15.4,0.08,0.06,0.98,3.2,-5.7,-5.9,0,0,0,0,0,0
0.08,0,124.3,-4.96,206.14,-88.14,-23.08,-18.58,-68.62,106.88,95.16,-48.62,-1.58,-1.24,-2.76,-45.82,130.74,-63.84,1.7,24.78,-0.03,0.08,0.96,-1.9,-6.1,-5.9,-59.86,-74.4,153.52,-75.32,3.14,3.14,-1.68,87.3,99.06,-23.92,12.44,-13.04,17.18,-0.7,94.16,-58.38,-10.74,16.4,0.08,0.06,0.98,3.1,-5.7,-5.9,0,0,0,0,0,0
0.1,0,124.3,-11.96,202.14,-87.14,-23.08,-23.58,-68.62,105.88,88.16,-44.62,-2.58,13.76,-3.76,-45.82,132.74,-63.84,1.7,25.78,-0.04,0.08,0.96,-2.1,-6.2,-5.9,-52.86,-75.4,153.52,-74.32,1.14,-24.86,2.32,85.3,100.06,-25.92,12.44,-15.04,16.18,-0.7,95.16,-60.38,-11.74,13.4,0.08,0.06,0.99,3.1,-5.7,-5.8,0,0,0,0,0,0
0.12,0,124.3,-10.96,200.14,-87.14,-24.08,-24.58,-62.62,100.88,86.16,-46.62,-5.58,-24.24,-2.76,-45.82,134.74,-64.84,1.7,28.78,-0.04,0.08,0.97,-2.1,-5.9,-5.9,-54.86,-74.4,152.52,-75.32,2.14,0.14,3.32,83.3,98.06,-25.92,12.44,4.96,15.18,-1.7,97.16,-60.38,-11.74,15.4,0.08,0.06,0.98,3,-5.8,-5.8,0,0,0,0,0,0
0.14,0,121.3,-6.96,200.14,-85.14,-23.08,-16.58,-68.62,106.88,86.16,-43.62,-3.58,-18.24,-1.76,-47.82,135.74,-66.84,0.7,34.78,-0.04,0.08,0.96,-2.2,-5.9,-5.8,-52.86,-73.4,152.52,-73.32,1.14,-25.86,7.32,85.3,99.06,-26.92,13.44,-16.04,15.18,1.3,97.16,-59.38,-11.74,14.4,0.08,0.06,0.98,3.2,-5.7,-5.6,0,0,0,0,0,0
0.16,0,124.3,-9.96,198.14,-88.14,-24.08,-36.58,-62.62,102.88,89.16,-46.62,-2.58,-22.24,-3.76,-47.82,137.74,-65.84,2.7,31.78,-0.04,0.07,0.96,-2,-6,-6,-59.86,-71.4,152.52,-75.32,1.14,-10.86,2.32,82.3,99.06,-25.92,14.44,0.96,17.18,1.3,98.16,-58.38,-13.74,10.4,0.08,0.06,0.98,3,-5.7,-5.8,0,0,0,0,0,0
0.18,0,126.3,-9.96,194.14,-85.14,-23.08,5.42,-60.62,102.88,87.16,-45.62,-4.58,-0.24,-1.76,-45.82,139.74,-66.84,1.7,29.78,-0.03,0.08,0.96,-2.1,-6,-5.7,-57.86,-75.4,149.52,-72.32,0.14,1.14,2.32,88.3,101.06,-25.92,14.44,6.96,16.18,-0.7,99.16,-60.38,-11.74,15.4,0.08,0.06,0.98,3.2,-5.7,-5.9,0,0,0,0,0,0
0.2,0,124.3,-8.96,195.14,-86.14,-23.08,-3.58,-62.62,100.88,86.16,-45.62,-2.58,29.76,-2.76,-46.82,141.74,-66.84,1.7,28.78,-0.04,0.08,0.96,-2,-6.2,-5.9,-55.86,-72.4,149.52,-75.32,4.14,0.14,4.32,85.3,97.06,-23.92,12.44,-7.04,16.18,0.3,100.16,-61.38,-11.74,10.4,0.08,0.06,0.98,3.2,-5.7,-5.9,0,0,0,0,0,0
0.22,0,123.3,-8.96,193.14,-84.14,-23.08,-22.58,-63.62,100.88,89.16,-45.62,-3.58,-22.24,-0.76,-47.82,141.74,-67.84,-0.3,30.78,-0.03,0.08,0.96,-1.9,-6.1,-6.1,-50.86,-77.4,147.52,-72.32,0.14,-23.86,3.32,85.3,102.06,-26.92,13.44,-4.04,17.18,1.3,100.16,-59.38,-10.74,16.4,0.08,0.06,0.99,3.2,-5.6,-5.8,0,0,0,0,0,0
0.24,0,123.3,-6.96,195.14,-83.14,-21.08,22.42,-66.62,98.88,87.16,-45.62,-1.58,20.76,-4.76,-44.82,144.74,-66.84,2.7,27.78,-0.04,0.08,0.96,-1.9,-5.9,-5.9,-51.86,-73.4,150.52,-72.32,0.14,-19.86,-1.68,89.3,97.06,-24.92,14.44,12.96,17.18,-2.7,101.16,-63.38,-11.74,19.4,0.08,0.06,0.98,3.2,-5.8,-5.8,0,0,0,0,0,0
0.26,0,118.3,-7.96,191.14,-82.14,-22.08,8.42,-58.62,99.88,84.16,-45.62,-2.58,0.76,-3.76,-47.82,145.74,-67.84,2.7,27.78,-0.04,0.08,0.96,-1.9,-6,-6.1,-53.86,-70.4,150.52,-75.32,3.14,-15.86,3.32,80.3,97.06,-27.92,14.44,6.96,16.18,-0.7,103.16,-61.38,-10.74,13.4,0.09,0.06,0.98,3.1,-5.6,-5.8,0,0,0,0,0,0
0.28,0,121.3,-9.96,192.14,-84.14,-22.08,-15.58,-64.62,97.88,84.16,-43.62,-4.58,12.76,-3.76,-45.82,146.74,-67.84,0.7,25.78,-0.04,0.08,0.96,-2,-6,-5.8,-49.86,-73.4,147.52,-73.32,2.14,12.14,1.32,84.3,101.06,-28.92,15.44,-15.04,14.18,-0.7,102.16,-62.38,-9.74,16.4,0.08,0.06,0.98,3.2,-5.6,-5.9,0,0,0,0,0,0
0.3,0,128.3,-9.96,191.14,-83.14,-22.08,3.42,-59.62,100.88,87.16,-45.62,-2.58,2.76,-1.76,-48.82,147.74,-68.84,-0.3,30.78,-0.04,0.08,0.96,-1.9,-5.7,-6,-51.86,-70.4,149.52,-74.32,3.14,-22.86,-1.68,84.3,101.06,-24.92,14.44,14.96,16.18,-0.7,103.16,-62.38,-10.74,17.4,0.08,0.06,0.98,3.2,-5.8,-5.8,0,0,0,0,0,0
0.32,0,121.3,-9.96,188.14,-81.14,-20.08,-14.58,-60.62,99.88,80.16,-43.62,-2.58,-0.24,-2.76,-49.82,148.74,-70.84,1.7,33.78,-0.04,0.08,0.96,-1.9,-6,-5.9,-57.86,-71.4,147.52,-73.32,3.14,13.14,-2.68,85.3,103.06,-28.92,13.44,9.96,15.18,-3.7,106.16,-65.38,-9.74,22.4,0.08,0.06,0.98,3.2,-5.7,-5.9,0,0,0,0,0,0
0.34,0,123.3,-9.96,189.14,-83.14,-21.08,-25.58,-60.62,97.88,82.16,-44.62,-3.58,0.76,-4.76,-47.82,149.74,-69.84,1.7,26.78,-0.04,0.08,0.96,-1.9,-6.1,-5.8,-49.86,-73.4,145.52,-71.32,1.14,-10.86,-7.68,88.3,104.06,-27.92,14.44,-6.04,16.18,-1.7,105.16,-64.38,-11.74,6.4,0.08,0.05,0.98,3.2,-5.8,-5.9,0,0,0,0,0,0
